Issue Type,Dataset ID,Metadata ID,Submitter,Submission Date & Time,Title
DUPLICATE DATASET,8054,MF-525009078,arc,2021-02-17 00:00:00+00:00,Large scale Topographical Mapping in Schirmacher Oasis and Geophysical studies for Neo-tectonic and monitoring of inter plate movement in the Antarctica Region
DUPLICATE DATASET,565,NULL,V Samy,2021-02-17 00:00:00+00:00,Large scale Topographical Mapping in Schirmacher Oasis and Geophysical studies for Neo-tectonic and monitoring of inter plate movement in the Antarctica Region
DUPLICATE DATASET,564,NULL,V Samy,2021-02-17 00:00:00+00:00,"Delineation of Land-Ice-Sea (LIS) interface (Hinge-line), around Schirmacher Oasis, Central Dronning Maud Land (CDML), East Antarctica"
DUPLICATE DATASET,8053,MF-1284362376,arc,2021-02-17 00:00:00+00:00,"Delineation of Land-Ice-Sea (LIS) interface (Hinge-line), around Schirmacher Oasis, Central Dronning Maud Land (CDML), East Antarctica"
DUPLICATE DATASET,547,NULL,V Samy,2021-01-22 00:00:00+00:00,"Delineation of Land-Ice-Sea (LIS) interface (Hinge-line), around Schirmacher Oasis, central Dronning Maud Land (cDML), East Antarctica"
DUPLICATE DATASET,8036,MF1682864614,arc,2021-01-22 00:00:00+00:00,"Delineation of Land-Ice-Sea (LIS) interface (Hinge-line), around Schirmacher Oasis, central Dronning Maud Land (cDML), East Antarctica"
DUPLICATE DATASET,8058,MF1442751669,arc,2021-02-17 00:00:00+00:00,"Geochemical and petrological studies of the lamprophyres from Schirmacher Oasis and Centarl Dronning Maud Land, East Antarctica and their correlation with the Indian lamprophyres in relation to pan-African orogeny."
DUPLICATE DATASET,569,NULL,V Samy,2021-02-17 00:00:00+00:00,"Geochemical and petrological studies of the lamprophyres from Schirmacher Oasis and Centarl Dronning Maud Land, East Antarctica and their correlation with the Indian lamprophyres in relation to pan-African orogeny."
DUPLICATE DATASET,8051,MF-528214127,arc,2021-02-17 00:00:00+00:00,Studies on seismotectonics and geodynamical processes between Antarctica and Southern Indian Peninsula: continuous GPS monitoring between India and Antarctica. Continuous operation of permanent seismological observatory
DUPLICATE DATASET,562,NULL,V Samy,2021-02-17 00:00:00+00:00,Studies on seismotectonics and geodynamical processes between Antarctica and Southern Indian Peninsula: continuous GPS monitoring between India and Antarctica. Continuous operation of permanent seismological observatory
DUPLICATE DATASET,8055,MF-322358113,arc,2021-02-17 00:00:00+00:00,"Satellite-based DEM for monitoring Antarctic ice topography, with special focus on-A Applications of high resolution Cartosat -1/2 and RISAT-1 satellite remote sensing data for Extraction of Polar Spatial Information"
DUPLICATE DATASET,566,NULL,V Samy,2021-02-17 00:00:00+00:00,"Satellite-based DEM for monitoring Antarctic ice topography, with special focus on-A Applications of high resolution Cartosat -1/2 and RISAT-1 satellite remote sensing data for Extraction of Polar Spatial Information"
DUPLICATE DATASET,559,NULL,V Samy,2021-02-05 00:00:00+00:00,"New distributional record of Obelia longissima (Pallas, 1766) from Larsemann Hills, East Antarctica"
DUPLICATE DATASET,8048,MF1903851904,arc,2021-02-05 00:00:00+00:00,"New distributional record of Obelia longissima (Pallas, 1766) from Larsemann Hills, East Antarctica"
DUPLICATE DATASET,8045,MF2012937334,arc,2021-02-05 00:00:00+00:00,"Chroococcidiopsis, A Cryptoendolithic Cyanobacterium From Larsemann Hills, East Antarctica"
DUPLICATE DATASET,556,NULL,V Samy,2021-02-05 00:00:00+00:00,"Chroococcidiopsis, A Cryptoendolithic Cyanobacterium From Larsemann Hills, East Antarctica"
DUPLICATE DATASET,8049,MF-436141736,arc,2021-02-05 00:00:00+00:00,"Guembelia longirostris (Grammiaceae, Bryophyta) an addition to the bryoflora of East Antarctica"
DUPLICATE DATASET,560,NULL,V Samy,2021-02-05 00:00:00+00:00,"Guembelia longirostris (Grammiaceae, Bryophyta) an addition to the bryoflora of East Antarctica"
DUPLICATE DATASET,557,NULL,V Samy,2021-02-05 00:00:00+00:00,"Epiphytic Algae On The Bryophytes Of Larsemann Hills, East Antarctica"
DUPLICATE DATASET,8046,MF377597392,arc,2021-02-05 00:00:00+00:00,"Epiphytic Algae On The Bryophytes Of Larsemann Hills, East Antarctica"
DUPLICATE DATASET,554,NULL,V Samy,2021-02-05 00:00:00+00:00,"Colonization Of Algae And Cyanobacteria On Calcareous Remains Of Dead Animals In Larsemann Hills, East Antarctica"
DUPLICATE DATASET,8043,MF786176442,arc,2021-02-05 00:00:00+00:00,"Colonization Of Algae And Cyanobacteria On Calcareous Remains Of Dead Animals In Larsemann Hills, East Antarctica"
DUPLICATE DATASET,8047,MF653173872,arc,2021-02-05 00:00:00+00:00,"New Distributional Record Of Two Marine Macro-Algae From Larsemann Hills, East Antarctica."
DUPLICATE DATASET,558,NULL,V Samy,2021-02-05 00:00:00+00:00,"New Distributional Record Of Two Marine Macro-Algae From Larsemann Hills, East Antarctica."
DUPLICATE DATASET,555,NULL,V Samy,2021-02-05 00:00:00+00:00,"Diversity Of Bryophytes Of Larsemann Hills, East Antarctica"
DUPLICATE DATASET,8044,MF-2021736199,arc,2021-02-05 00:00:00+00:00,"Diversity Of Bryophytes Of Larsemann Hills, East Antarctica"
DUPLICATE DATASET,541,NULL,V Samy,2021-01-22 00:00:00+00:00,"Ice thickness and sub glacial-geology from GPR and magnetic measurements around Maitri, Antarctica"
DUPLICATE DATASET,8030,MF244609289,arc,2021-01-22 00:00:00+00:00,"Ice thickness and sub glacial-geology from GPR and magnetic measurements around Maitri, Antarctica"
DUPLICATE DATASET,544,NULL,V Samy,2021-01-22 00:00:00+00:00,Climatic Reconstruction during Late Quaternary Period from Antarctica: A Multiproxy Approach
DUPLICATE DATASET,8033,MF-352241465,arc,2021-01-22 00:00:00+00:00,Climatic Reconstruction during Late Quaternary Period from Antarctica: A Multiproxy Approach
DUPLICATE DATASET,548,NULL,V Samy,2021-01-22 00:00:00+00:00,"Cryosphere Processes and Climate Change (CryoPACC): An integrated study on glaciology, biogeochemical processes and ice core records."
DUPLICATE DATASET,8037,MF1346500776,arc,2021-01-22 00:00:00+00:00,"Cryosphere Processes and Climate Change (CryoPACC): An integrated study on glaciology, biogeochemical processes and ice core records."
DUPLICATE DATASET,551,NULL,V Samy,2021-01-22 00:00:00+00:00,"Ar/Ar dating and palaeomagnetic study of Lampropyre and dolerite dykes/sills Schimacher Oasis, Queen Maud Land, east"
DUPLICATE DATASET,8040,MF-59300802,arc,2021-01-22 00:00:00+00:00,"Ar/Ar dating and palaeomagnetic study of Lampropyre and dolerite dykes/sills Schimacher Oasis, Queen Maud Land, east"
DUPLICATE DATASET,8038,MF1365694786,Legacy Import,2021-01-22 00:00:00+00:00,Heavy Metals Analysis in Southern Ocean Including Antarctic water and Biofilm Characterization in Antarctic Water
DUPLICATE DATASET,549,NULL,V Samy,2021-01-22 00:00:00+00:00,Heavy Metals Analysis in Southern Ocean Including Antarctic water and Biofilm Characterization in Antarctic Water
DUPLICATE DATASET,8039,MF-1863235713,arc,2021-01-22 00:00:00+00:00,Zooplankton Diversity with reference to climate change in Antarctic waters
DUPLICATE DATASET,550,NULL,V Samy,2021-01-22 00:00:00+00:00,Zooplankton Diversity with reference to climate change in Antarctic waters
DUPLICATE DATASET,553,NULL,V Samy,2021-01-22 00:00:00+00:00,The survey of Antarctica and its derivatives for design
DUPLICATE DATASET,8042,MF572714627,arc,2021-01-22 00:00:00+00:00,The survey of Antarctica and its derivatives for design
DUPLICATE DATASET,528,NULL,V Samy,2021-01-22 00:00:00+00:00,Comparative study on trace element metabolism in Adelie (Pygoscelis adeliae) and Emperor (Aptenodytes forsteri) Penguins
DUPLICATE DATASET,8017,MF1357281574,arc,2021-01-22 00:00:00+00:00,Comparative study on trace element metabolism in Adelie (Pygoscelis adeliae) and Emperor (Aptenodytes forsteri) Penguins
DUPLICATE DATASET,540,NULL,V Samy,2021-01-22 00:00:00+00:00,Studies on Seismotectonics and Geodynamical Processes between Antarctica and Southern Indian Peninsula: Continuous Operation of Permanent Seismological Observatory at Maitri Antarctica
DUPLICATE DATASET,8029,MF-1993480788,arc,2021-01-22 00:00:00+00:00,Studies on Seismotectonics and Geodynamical Processes between Antarctica and Southern Indian Peninsula: Continuous Operation of Permanent Seismological Observatory at Maitri Antarctica
DUPLICATE DATASET,552,NULL,V Samy,2021-01-22 00:00:00+00:00,Study of age of rock using their transmitted spectral characters in parts of Antarctica region
DUPLICATE DATASET,8041,MF1945946549,arc,2021-01-22 00:00:00+00:00,Study of age of rock using their transmitted spectral characters in parts of Antarctica region
DUPLICATE DATASET,543,NULL,V Samy,2021-01-22 00:00:00+00:00,"Topographical Mapping, Establishment of  Permanent GPS Station for plate movement studies  and Tide Gauge station for Mean Sea Level computations and Analysis in Larsemann Hills"
DUPLICATE DATASET,8032,MF-168398259,arc,2021-01-22 00:00:00+00:00,"Topographical Mapping, Establishment of  Permanent GPS Station for plate movement studies  and Tide Gauge station for Mean Sea Level computations and Analysis in Larsemann Hills"
DUPLICATE DATASET,525,NULL,V Samy,2021-01-22 00:00:00+00:00,Investigation of atmospheric exchange processes over the Southern Hemisphere
DUPLICATE DATASET,8014,MF-1207140250,arc,2021-01-22 00:00:00+00:00,Investigation of atmospheric exchange processes over the Southern Hemisphere
DUPLICATE DATASET,523,NULL,V Samy,2021-01-22 00:00:00+00:00,Study of Physico-chemical characteristics of Aerosols and snow chemistry over Antarctica
DUPLICATE DATASET,8012,MF1754638948,arc,2021-01-22 00:00:00+00:00,Study of Physico-chemical characteristics of Aerosols and snow chemistry over Antarctica
DUPLICATE DATASET,532,NULL,V Samy,2021-01-22 00:00:00+00:00,"Spatial distribution and phylogenetic studies of selected ice-dwelling calanoid copepods in Larsemann Hills, Antarctica"
DUPLICATE DATASET,8021,MF-1571584183,arc,2021-01-22 00:00:00+00:00,"Spatial distribution and phylogenetic studies of selected ice-dwelling calanoid copepods in Larsemann Hills, Antarctica"
DUPLICATE DATASET,534,NULL,V Samy,2021-01-22 00:00:00+00:00,Process based simulation modeling of phytoplankton organic sulphur cycling in the marginal ice edge zone of Antarctic region
DUPLICATE DATASET,8023,MF-1803393216,arc,2021-01-22 00:00:00+00:00,Process based simulation modeling of phytoplankton organic sulphur cycling in the marginal ice edge zone of Antarctic region
DUPLICATE DATASET,531,NULL,V Samy,2021-01-22 00:00:00+00:00,"Distribution, abundance and assemblage of biota in the freshwater habitats of Larseman hills, Antarctica"
DUPLICATE DATASET,8020,MF634747355,arc,2021-01-22 00:00:00+00:00,"Distribution, abundance and assemblage of biota in the freshwater habitats of Larseman hills, Antarctica"
DUPLICATE DATASET,542,NULL,V Samy,2021-01-22 00:00:00+00:00,Measurements of radiation levels and radioactivity concentration in various environmental matrices
DUPLICATE DATASET,8031,MF-220547427,arc,2021-01-22 00:00:00+00:00,Measurements of radiation levels and radioactivity concentration in various environmental matrices
DUPLICATE DATASET,526,NULL,V Samy,2021-01-22 00:00:00+00:00,Geophysical Studies at Maitri
DUPLICATE DATASET,8015,MF-485865760,arc,2021-01-22 00:00:00+00:00,Geophysical Studies at Maitri
DUPLICATE DATASET,530,NULL,V Samy,2021-01-22 00:00:00+00:00,Long-term monitoring of Wildlife and their habitats in Antarctica with Special Reference to Climate Change
DUPLICATE DATASET,8019,MF-590312837,arc,2021-01-22 00:00:00+00:00,Long-term monitoring of Wildlife and their habitats in Antarctica with Special Reference to Climate Change
DUPLICATE DATASET,539,NULL,V Samy,2021-01-22 00:00:00+00:00,Studies on Seismotectonics and Geodynamical Processes between Antarctica and Southern Indian Peninsula: Continuous GPS monitoring between India and Antarctica
DUPLICATE DATASET,8028,MF-1525972863,arc,2021-01-22 00:00:00+00:00,Studies on Seismotectonics and Geodynamical Processes between Antarctica and Southern Indian Peninsula: Continuous GPS monitoring between India and Antarctica
DUPLICATE DATASET,529,NULL,V Samy,2021-01-22 00:00:00+00:00,Studies on Bryoflora of East Antarctica with special reference to Larsemann Hills
DUPLICATE DATASET,8018,MF347699478,arc,2021-01-22 00:00:00+00:00,Studies on Bryoflora of East Antarctica with special reference to Larsemann Hills
DUPLICATE DATASET,8013,MF253580262,arc,2021-01-22 00:00:00+00:00,Observation of meteorological parameter and ozone observation
DUPLICATE DATASET,524,NULL,V Samy,2021-01-22 00:00:00+00:00,Observation of meteorological parameter and ozone observation
DUPLICATE DATASET,535,NULL,V Samy,2021-01-22 00:00:00+00:00,"Long term environmental monitoring and impact assessment studies at Indian Scientific Base, Maitri & upcoming new Indian Scientific Base, Larsemann Hills over East Antarctica"
DUPLICATE DATASET,8024,MF-697633614,arc,2021-01-22 00:00:00+00:00,"Long term environmental monitoring and impact assessment studies at Indian Scientific Base, Maitri & upcoming new Indian Scientific Base, Larsemann Hills over East Antarctica"
DUPLICATE DATASET,8016,MF-1321522102,arc,2021-01-22 00:00:00+00:00,Study of microwave remote sensing signatures for Antarctic ice processes in relation to climate change
DUPLICATE DATASET,527,NULL,V Samy,2021-01-22 00:00:00+00:00,Study of microwave remote sensing signatures for Antarctic ice processes in relation to climate change
DUPLICATE DATASET,533,NULL,V Samy,2021-01-22 00:00:00+00:00,Detection and characterization of viral RNA from Antarctic ice sheet
DUPLICATE DATASET,8022,MF-923835617,arc,2021-01-22 00:00:00+00:00,Detection and characterization of viral RNA from Antarctic ice sheet
DUPLICATE DATASET,546,NULL,V Samy,2021-01-22 00:00:00+00:00,"""Exploratory GPR-Transect: Groundwork for Ice Core Drilling on the Polar Plateau """
DUPLICATE DATASET,8035,MF237810760,arc,2021-01-22 00:00:00+00:00,"""Exploratory GPR-Transect: Groundwork for Ice Core Drilling on the Polar Plateau """
DUPLICATE DATASET,8025,MF1411608805,arc,2021-01-22 00:00:00+00:00,Assessment of Environmental Quality and Green House Gases (GHG) Emissions around Maitri
DUPLICATE DATASET,536,NULL,V Samy,2021-01-22 00:00:00+00:00,Assessment of Environmental Quality and Green House Gases (GHG) Emissions around Maitri
DUPLICATE DATASET,8026,MF814936839,arc,2021-01-22 00:00:00+00:00,"Studies on Faunal Diversity and Ecology of Moss-associated terrestrial invertebrates at Schirmacher Oasis, Antarctica"
DUPLICATE DATASET,537,NULL,V Samy,2021-01-22 00:00:00+00:00,"Studies on Faunal Diversity and Ecology of Moss-associated terrestrial invertebrates at Schirmacher Oasis, Antarctica"
DUPLICATE DATASET,8008,MF-1433171483,arc,2021-01-21 00:00:00+00:00,Temporal and spatial variations of meteorological parameters and energy budget of different snow-ice media in Antarctica using automatic weather station and satellite remote sensing data
DUPLICATE DATASET,519,NULL,V Samy,2021-01-21 00:00:00+00:00,Temporal and spatial variations of meteorological parameters and energy budget of different snow-ice media in Antarctica using automatic weather station and satellite remote sensing data
DUPLICATE DATASET,518,NULL,V Samy,2021-01-21 00:00:00+00:00,Investigation of magnetospheric-ionospheric coupling between high and low latitudes related to space weather events during IPY.
DUPLICATE DATASET,8007,MF-2044741052,arc,2021-01-21 00:00:00+00:00,Investigation of magnetospheric-ionospheric coupling between high and low latitudes related to space weather events during IPY.
DUPLICATE DATASET,521,NULL,V Samy,2021-01-21 00:00:00+00:00,Behaviour of ozone and its precursors in marine and polar boundary layer
DUPLICATE DATASET,8010,MF-348050458,arc,2021-01-21 00:00:00+00:00,Behaviour of ozone and its precursors in marine and polar boundary layer
DUPLICATE DATASET,8011,MF2066457120,arc,2021-01-21 00:00:00+00:00,Photoelectric Photometry of Variable Stars in Southern Sky using Small Telescope
DUPLICATE DATASET,522,NULL,V Samy,2021-01-21 00:00:00+00:00,Photoelectric Photometry of Variable Stars in Southern Sky using Small Telescope
DUPLICATE DATASET,520,NULL,V Samy,2021-01-21 00:00:00+00:00,Quantifying and monitoring climate-induced changes in Antarctic waters
DUPLICATE DATASET,8009,MF-5798925,arc,2021-01-21 00:00:00+00:00,Quantifying and monitoring climate-induced changes in Antarctic waters
DUPLICATE DATASET,8006,MF-714188617,arc,2020-12-16 00:00:00+00:00,"Study of Algal Diversity of Larsemann Hills, Antarctica."
DUPLICATE DATASET,517,NULL,V Samy,2020-12-16 00:00:00+00:00,"Study of Algal Diversity of Larsemann Hills, Antarctica."
DUPLICATE DATASET,508,NULL,V Samy,2020-12-04 00:00:00+00:00,Acc Fronts Interactions Around Crozet Plateau Regulating Phytotoplankton Assemblage During 5th  Southern Ocean Expedition
